    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
     243       3449.08     0.0047   6.920E+00   0.6462   0.3000   1.497E-17   4.24246891E+01   5.97464217E+01
     244          3456     0.0047   6.871E+00   0.6270   0.3000   1.971E-17   4.24303794E+01   5.97395464E+01
     245       3462.87     0.0047   6.652E+00   0.5773   0.3000   2.082E-17   4.24360266E+01   5.97329067E+01
     246       3469.52     0.0047   6.599E+00   0.5849   0.3000   2.502E-17   4.24414916E+01   5.97266612E+01
     247       3476.12     0.0047   6.698E+00   0.5964   0.3000   1.558E-17   4.24469104E+01   5.97206749E+01
     248       3482.82     0.0048   6.966E+00   0.6078   0.3000   1.786E-17   4.24524073E+01   5.97147700E+01
     249       3489.78     0.0046   7.415E+00   0.6181   0.3000   1.394E-17   4.24581215E+01   5.97087763E+01
     250        3497.2     0.0047   6.987E+00   0.5519   0.3000   1.357E-17   4.24642015E+01   5.97025429E+01
     251       3504.18     0.0047   6.889E+00   0.5525   0.3000   1.375E-17   4.24699272E+01   5.96968375E+01
     252       3511.07     0.0047   7.024E+00   0.5593   0.3000   1.552E-17   4.24755698E+01   5.96913868E+01
     253        3518.1     0.0046   7.366E+00   0.5704   0.3000   1.678E-17   4.24813205E+01   5.96859417E+01
     254       3525.46     0.0047   7.928E+00   0.6282   0.3000   1.444E-17   4.24873480E+01   5.96803287E+01
     255       3533.39     0.0046   8.402E+00   0.6836   0.3000   1.279E-17   4.24938327E+01   5.96743492E+01
     256       3541.79     0.0046   7.940E+00   0.6470   0.3000   1.632E-17   4.25007012E+01   5.96680804E+01
     257       3549.73     0.0047   7.872E+00   0.6287   0.3000   1.760E-17   4.25071884E+01   5.96621951E+01
     258        3557.6     0.0047   8.159E+00   0.6459   0.3000   1.335E-17   4.25136167E+01   5.96563778E+01
     259       3565.76     0.0047   7.381E+00   0.5996   0.3000   1.808E-17   4.25202770E+01   5.96503255E+01
     260       3573.14     0.0047   6.943E+00   0.5655   0.3000   1.200E-17   4.25262990E+01   5.96447859E+01
     261       3580.09     0.0045   6.733E+00   0.5412   0.3000   1.496E-17   4.25319610E+01   5.96395169E+01
     262       3586.82     0.0047   6.700E+00   0.5411   0.3000   1.564E-17   4.25374499E+01   5.96343482E+01
     263       3593.52     0.0046   6.479E+00   0.5234   0.2848   1.178E-17   4.25429100E+01   5.96291599E+01
     264          3600     1.3984   7.093E+00   0.5633   0.3000   1.284E-17   4.25481880E+01   5.96240807E+01
     265       3607.09     1.3306   7.525E+00   0.6045   0.3000   1.480E-17   4.25539634E+01   5.96184148E+01
     266       3614.62     0.0049   7.047E+00   0.5839   0.3000   1.516E-17   4.25600880E+01   5.96122746E+01
     267       3621.67     0.0045   6.782E+00   0.5647   0.3000   1.158E-17   4.25658217E+01   5.96064473E+01
     268       3628.45     0.0046   6.655E+00   0.5458   0.3000   1.707E-17   4.25713371E+01   5.96008385E+01
     269        3635.1     0.0046   6.629E+00   0.5318   0.3000   1.997E-17   4.25767472E+01   5.95953263E+01
     270       3641.73     0.0047   6.671E+00   0.5562   0.3000   1.199E-17   4.25821341E+01   5.95898281E+01
     271        3648.4     0.0047   6.793E+00   0.5757   0.3000   1.515E-17   4.25875525E+01   5.95842977E+01
     272        3655.2     0.0047   7.003E+00   0.5910   0.3000   1.649E-17   4.25930679E+01   5.95786757E+01
     273        3662.2     0.0045   7.309E+00   0.6023   0.3000   1.806E-17   4.25987517E+01   5.95729182E+01
     274       3669.51     0.0047   7.737E+00   0.6324   0.3000   1.436E-17   4.26046813E+01   5.95669460E+01
     275       3677.25     0.0046   8.030E+00   0.6769   0.3000   1.869E-17   4.26109545E+01   5.95606806E+01
     276       3685.28     0.0047   7.700E+00   0.6502   0.3000   1.502E-17   4.26174629E+01   5.95542290E+01
     277       3692.98     0.0047   7.361E+00   0.6073   0.3000   2.248E-17   4.26237012E+01   5.95481053E+01
     278       3700.34     0.0048   7.517E+00   0.5948   0.3000   1.299E-17   4.26296617E+01   5.95423459E+01
     279       3707.85     0.0047   8.120E+00   0.6568   0.3000   1.856E-17   4.26357465E+01   5.95365315E+01
     280       3715.97     0.0047   8.075E+00   0.6558   0.3000   1.579E-17   4.26423166E+01   5.95302924E+01
     281       3724.05     0.0045   7.481E+00   0.5938   0.3000   1.243E-17   4.26488477E+01   5.95241608E+01
     282       3731.53     0.0046   7.498E+00   0.5711   0.3000   1.467E-17   4.26548960E+01   5.95185613E+01
     283       3739.03     0.0048   7.933E+00   0.5867   0.3000   1.640E-17   4.26609556E+01   5.95130405E+01
     284       3746.96     0.0046   8.858E+00   0.6514   0.3000   1.101E-17   4.26673648E+01   5.95073086E+01
     285       3755.82     0.0047   8.001E+00   0.5720   0.3000   1.169E-17   4.26745181E+01   5.95010581E+01
     286       3763.82     0.0046   7.808E+00   0.5439   0.3000   1.180E-17   4.26809770E+01   5.94956030E+01
     287       3771.63     0.0047   8.118E+00   0.5762   0.3000   1.150E-17   4.26872780E+01   5.94905067E+01
     288       3779.75     0.0047   8.896E+00   0.6266   0.3000   9.190E-18   4.26938270E+01   5.94854667E+01
     289       3788.64     0.0047   9.791E+00   0.6652   0.3000   1.173E-17   4.27010011E+01   5.94802299E+01
     290       3798.43     0.0047   8.730E+00   0.5556   0.3000   1.261E-17   4.27088935E+01   5.94747583E+01
     291       3807.16     0.0047   8.624E+00   0.5291   0.3000   1.030E-17   4.27159284E+01   5.94701330E+01
     292       3815.79     0.0046   9.022E+00   0.5467   0.3000   1.446E-17   4.27228749E+01   5.94658390E+01
     293       3824.81     0.0047   9.909E+00   0.5799   0.3000   1.030E-17   4.27301393E+01   5.94616801E+01
     294       3834.72     0.0046   1.145E+01   0.6286   0.3000   1.029E-17   4.27381154E+01   5.94574834E+01
     295       3846.16     0.0047   1.118E+01   0.5589   0.3000   9.372E-18   4.27473253E+01   5.94531244E+01
     296       3857.35     0.0047   1.161E+01   0.5769   0.3000   9.889E-18   4.27563173E+01   5.94493785E+01
     297       3868.96     0.0047   1.171E+01   0.5954   0.3000   1.347E-17   4.27656525E+01   5.94459326E+01
     298       3880.67     0.0047   1.175E+01   0.5945   0.3000   1.457E-17   4.27750645E+01   5.94427391E+01
     299       3892.42     0.0047   7.583E+00   0.3806   0.1916   8.971E-18   4.27845010E+01   5.94396753E+01
     300          3900     0.0047   1.200E+01   0.6405   0.3000   9.961E-18   4.27905898E+01   5.94377625E+01
     301          3912     2.6766   1.229E+01   0.6918   0.3000   1.024E-17   4.28002263E+01   5.94347738E+01
     302       3924.29     0.0048   1.238E+01   0.6926   0.3000   1.232E-17   4.28100886E+01   5.94317574E+01
     303       3936.67     0.0047   1.104E+01   0.6299   0.3000   1.565E-17   4.28200171E+01   5.94287408E+01
     304       3947.71     0.0047   1.129E+01   0.6688   0.3000   1.400E-17   4.28288671E+01   5.94260622E+01
     305          3959     0.0048   1.205E+01   0.7061   0.3000   1.275E-17   4.28379202E+01   5.94232591E+01
     306       3971.05     0.0047   1.173E+01   0.6490   0.3000   1.373E-17   4.28475742E+01   5.94201732E+01
     307       3982.78     0.0046   1.125E+01   0.6412   0.3000   1.469E-17   4.28569672E+01   5.94170828E+01
     308       3994.03     0.0046   1.141E+01   0.6408   0.3000   1.216E-17   4.28659700E+01   5.94140231E+01
     309       4005.44     0.0047   1.162E+01   0.6190   0.3000   1.234E-17   4.28750986E+01   5.94108720E+01
     310       4017.06     0.0046   1.137E+01   0.5968   0.3000   9.794E-18   4.28843919E+01   5.94077449E+01
     311       4028.43     0.0047   1.106E+01   0.5893   0.3000   1.033E-17   4.28934805E+01   5.94047325E+01
     312       4039.49     0.0048   1.088E+01   0.6043   0.3000   1.043E-17   4.29023176E+01   5.94019328E+01
     313       4050.37     0.0051   1.182E+01   0.6712   0.3000   1.012E-17   4.29110072E+01   5.93994087E+01
     314       4062.19     0.0047   1.124E+01   0.6765   0.3000   9.903E-18   4.29204397E+01   5.93968760E+01
     315       4073.43     0.0047   1.105E+01   0.7273   0.3000   1.267E-17   4.29294044E+01   5.93947083E+01
     316       4084.48     0.0047   1.151E+01   0.7875   0.3000   1.272E-17   4.29382151E+01   5.93928660E+01
     317       4095.99     0.0047   1.120E+01   0.7634   0.3000   1.603E-17   4.29473811E+01   5.93912098E+01
     318       4107.19     0.0048   1.096E+01   0.7893   0.3000   1.144E-17   4.29562950E+01   5.93897343E+01
     319       4118.14     0.0047   1.051E+01   0.7568   0.3000   1.471E-17   4.29650129E+01   5.93884040E+01
     320       4128.66     0.0047   1.090E+01   0.7491   0.3000   1.624E-17   4.29733740E+01   5.93872486E+01
     321       4139.55     0.0046   1.113E+01   0.8081   0.3000   1.759E-17   4.29820327E+01   5.93862392E+01
     322       4150.69     0.0047   1.119E+01   0.8171   0.3000   1.180E-17   4.29908739E+01   5.93854215E+01
     323       4161.87     0.0046   1.087E+01   0.8394   0.3000   1.973E-17   4.29997537E+01   5.93848667E+01
     324       4172.75     0.0047   1.082E+01   0.8432   0.3000   2.038E-17   4.30083797E+01   5.93846140E+01
     325       4183.57     0.0046   1.097E+01   0.8733   0.3000   1.302E-17   4.30169558E+01   5.93846449E+01
     326       4194.54     0.0047   5.458E+00   0.4412   0.1472   1.114E-17   4.30256503E+01   5.93849391E+01
     327          4200     0.0047   1.097E+01   0.8769   0.3000   1.060E-17   4.30299722E+01   5.93851585E+01
     328       4210.97     2.7297   9.920E+00   0.7949   0.3000   1.387E-17   4.30386520E+01   5.93857034E+01
     329       4220.89     0.0049   9.090E+00   0.7252   0.3000   1.394E-17   4.30464995E+01   5.93863649E+01
     330       4229.98     0.0047   8.117E+00   0.6271   0.3000   1.493E-17   4.30536864E+01   5.93871216E+01
     331       4238.09     0.0047   7.976E+00   0.6147   0.3000   1.483E-17   4.30601015E+01   5.93878809E+01
     332       4246.07     0.0046   8.428E+00   0.6558   0.3000   1.703E-17   4.30664025E+01   5.93886729E+01
     333        4254.5     0.0048   8.443E+00   0.6388   0.3000   1.407E-17   4.30730575E+01   5.93895838E+01
     334       4262.94     0.0046   7.700E+00   0.5459   0.3000   1.358E-17   4.30797218E+01   5.93905390E+01
     335       4270.64     0.0048   7.724E+00   0.5575   0.3000   1.251E-17   4.30857973E+01   5.93914664E+01
     336       4278.37     0.0046   8.265E+00   0.5902   0.3000   2.011E-17   4.30918889E+01   5.93924767E+01
     337       4286.63     0.0046   9.398E+00   0.6382   0.3000   1.891E-17   4.30984047E+01   5.93935713E+01
     338       4296.03     0.0047   1.032E+01   0.6673   0.3000   1.614E-17   4.31058097E+01   5.93947974E+01
     339       4306.34     0.0046   9.504E+00   0.6117   0.3000   1.105E-17   4.31139326E+01   5.93960569E+01
     340       4315.85     0.0047   9.599E+00   0.6009   0.3000   1.381E-17   4.31214127E+01   5.93971169E+01
     341       4325.45     0.0047   9.304E+00   0.5759   0.3000   1.489E-17   4.31289637E+01   5.93981418E+01
     342       4334.75     0.0047   9.646E+00   0.6189   0.3000   1.393E-17   4.31362792E+01   5.93990919E+01
     343        4344.4     0.0047   9.460E+00   0.6084   0.3000   1.827E-17   4.31438594E+01   5.94000563E+01
     344       4353.86     0.0046   8.590E+00   0.5486   0.3000   1.253E-17   4.31512896E+01   5.94009853E+01
     345       4362.45     0.0047   8.087E+00   0.5381   0.3000   1.658E-17   4.31580330E+01   5.94018053E+01
     346       4370.53     0.0046   7.850E+00   0.5309   0.3000   1.914E-17   4.31643780E+01   5.94025540E+01
     347       4378.38     0.0047   7.813E+00   0.5265   0.3000   1.511E-17   4.31705340E+01   5.94032544E+01
     348        4386.2     0.0047   7.948E+00   0.5273   0.3000   1.437E-17   4.31766580E+01   5.94039490E+01
     349       4394.15     0.0046   8.269E+00   0.5739   0.3000   1.137E-17   4.31828846E+01   5.94046701E+01
     350       4402.42     0.0047   8.824E+00   0.6248   0.3000   1.387E-17   4.31893594E+01   5.94054145E+01
     351       4411.24     0.0047   8.608E+00   0.6155   0.3000   1.267E-17   4.31962638E+01   5.94061980E+01
     352       4419.85     0.0047   8.366E+00   0.5935   0.3000   9.829E-18   4.32029948E+01   5.94070063E+01
     353       4428.21     0.0047   8.315E+00   0.6264   0.3000   1.678E-17   4.32095322E+01   5.94078488E+01
     354       4436.53     0.0046   8.436E+00   0.6504   0.3000   1.479E-17   4.32160259E+01   5.94087569E+01
     355       4444.96     0.0047   8.750E+00   0.6671   0.3000   1.372E-17   4.32226111E+01   5.94097852E+01
     356       4453.71     0.0047   9.304E+00   0.6962   0.3000   9.411E-18   4.32294371E+01   5.94109860E+01
     357       4463.02     0.0046   8.783E+00   0.6763   0.3000   1.290E-17   4.32366910E+01   5.94124360E+01
     358        4471.8     0.0073   9.132E+00   0.6956   0.3000   1.272E-17   4.32435341E+01   5.94139430E+01
     359       4480.93     0.0048   9.896E+00   0.7421   0.3000   1.086E-17   4.32506449E+01   5.94155767E+01
     360       4490.83     0.0047   9.060E+00   0.6791   0.3000   1.228E-17   4.32583461E+01   5.94173847E+01
     361       4499.89     0.0045   1.101E-01   0.0086   0.0038   1.631E-17   4.32653926E+01   5.94190863E+01
     362          4500     0.0048   8.631E+00   0.6725   0.3000   1.285E-17   4.32654782E+01   5.94191074E+01
     363       4508.63     2.6826   9.020E+00   0.7011   0.3000   1.056E-17   4.32721870E+01   5.94207708E+01
     364       4517.65     0.0048   9.197E+00   0.6885   0.3000   1.315E-17   4.32791936E+01   5.94224923E+01
     365       4526.85     0.0047   8.810E+00   0.6778   0.3000   1.037E-17   4.32863334E+01   5.94242573E+01
     366       4535.66     0.0047   9.210E+00   0.7073   0.3000   1.277E-17   4.32931694E+01   5.94259459E+01
     367       4544.87     0.0047   9.531E+00   0.7030   0.3000   1.333E-17   4.33003119E+01   5.94276787E+01
     368        4554.4     0.0045   9.508E+00   0.6633   0.3000   1.529E-17   4.33076999E+01   5.94294026E+01
     369       4563.91     0.0047   9.597E+00   0.6557   0.3000   1.251E-17   4.33150664E+01   5.94310563E+01
     370        4573.5     0.0047   8.888E+00   0.5923   0.3000   1.773E-17   4.33224985E+01   5.94326916E+01
     371       4582.39     0.0047   9.000E+00   0.6013   0.3000   1.640E-17   4.33293787E+01   5.94342340E+01
     372       4591.39     0.0046   9.741E+00   0.6844   0.3000   1.368E-17   4.33363424E+01   5.94358207E+01
     373       4601.13     0.0046   1.077E+01   0.7659   0.3000   1.420E-17   4.33438759E+01   5.94375214E+01
     374        4611.9     0.0047   9.946E+00   0.7163   0.3000   2.158E-17   4.33522020E+01   5.94393585E+01
     375       4621.85     0.0048   9.566E+00   0.7175   0.3000   1.468E-17   4.33598867E+01   5.94410314E+01
     376       4631.42     0.0046   9.970E+00   0.7434   0.3000   1.106E-17   4.33672751E+01   5.94426205E+01
     377       4641.39     0.0047   9.365E+00   0.7165   0.3000   1.721E-17   4.33749721E+01   5.94442725E+01
     378       4650.75     0.0046   1.002E+01   0.7854   0.3000   1.919E-17   4.33821986E+01   5.94457411E+01
     379       4660.77     0.0047   1.057E+01   0.8110   0.3000   2.194E-17   4.33899265E+01   5.94472934E+01
     380       4671.34     0.0047   9.893E+00   0.7727   0.3000   1.901E-17   4.33980748E+01   5.94488997E+01
     381       4681.23     0.0048   1.021E+01   0.8013   0.3000   1.002E-17   4.34056992E+01   5.94503734E+01
     382       4691.44     0.0046   9.818E+00   0.7381   0.3000   1.833E-17   4.34135615E+01   5.94518723E+01
     383       4701.25     0.0046   9.853E+00   0.7513   0.3000   1.451E-17   4.34211210E+01   5.94532653E+01
     384       4711.11     0.0047   9.126E+00   0.6808   0.3000   1.237E-17   4.34287048E+01   5.94546237E+01
     385       4720.23     0.0046   8.742E+00   0.6207   0.3000   1.311E-17   4.34357265E+01   5.94558947E+01
     386       4728.97     0.0047   9.106E+00   0.6499   0.3000   1.018E-17   4.34424497E+01   5.94570707E+01
     387       4738.08     0.0047   1.011E+01   0.6987   0.3000   1.735E-17   4.34494502E+01   5.94582724E+01
     388        4748.2     0.0046   9.510E+00   0.6314   0.3000   1.351E-17   4.34572227E+01   5.94596561E+01
     389       4757.71     0.0047   9.726E+00   0.6501   0.3000   1.886E-17   4.34645280E+01   5.94610644E+01
     390       4767.43     0.0046   1.036E+01   0.6879   0.3000   1.612E-17   4.34719962E+01   5.94625870E+01
     391       4777.79     0.0047   9.622E+00   0.6144   0.3000   1.042E-17   4.34799449E+01   5.94643085E+01
     392       4787.41     0.0047   9.477E+00   0.6185   0.3000   1.184E-17   4.34873281E+01   5.94659875E+01
     393       4796.89     0.0047   3.114E+00   0.2047   0.0979   1.252E-17   4.34945967E+01   5.94676662E+01
     394          4800     0.0046   9.728E+00   0.6360   0.3000   1.469E-17   4.34969847E+01   5.94682270E+01
     395       4809.73     2.6993   1.044E+01   0.6834   0.3000   1.386E-17   4.35044417E+01   5.94699755E+01
     396       4820.17     0.0048   1.028E+01   0.6801   0.3000   1.376E-17   4.35124406E+01   5.94719158E+01
     397       4830.45     0.0047   1.039E+01   0.7142   0.3000   1.314E-17   4.35203131E+01   5.94738608E+01
     398       4840.84     0.0047   1.031E+01   0.7530   0.3000   1.573E-17   4.35282668E+01   5.94758119E+01
     399       4851.15     0.0047   9.849E+00   0.7490   0.3000   1.072E-17   4.35361513E+01   5.94777628E+01
     400          4861     0.0046   8.853E+00   0.6771   0.3000   1.372E-17   4.35436824E+01   5.94796256E+01
     401       4869.85     0.0047   9.057E+00   0.7267   0.3000   1.703E-17   4.35504481E+01   5.94812699E+01
     402        4878.9     0.0048   8.104E+00   0.6547   0.3000   1.849E-17   4.35573664E+01   5.94829449E+01
     403       4887.01     0.0047   7.666E+00   0.6160   0.3000   1.402E-17   4.35635542E+01   5.94844449E+01
     404       4894.67     0.0046   7.894E+00   0.6571   0.3000   1.483E-17   4.35694051E+01   5.94858382E+01
     405       4902.57     0.0047   8.183E+00   0.6828   0.3000   1.504E-17   4.35754276E+01   5.94872635E+01
     406       4910.75     0.0047   7.353E+00   0.5955   0.3000   1.361E-17   4.35816682E+01   5.94887520E+01
     407       4918.11     0.0047   7.277E+00   0.6108   0.3000   2.288E-17   4.35872732E+01   5.94901137E+01
     408       4925.38     0.0046   7.698E+00   0.6557   0.3000   1.488E-17   4.35928182E+01   5.94914893E+01
